../results/qa194_reverse-2-01.csv,../results/qa194_reverse-2-02.csv,avg
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
3762.5113520000104,3884.600240000017,3823.5557960000137
