../results/wi29_swap-1-01.csv,../results/wi29_swap-1-02.csv,avg
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33220.95568000001,33681.033492
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
34141.111304000005,33190.955672000004,33666.033488
