../results/qa194_exp_rank_mutator001-01.csv,../results/qa194_exp_rank_mutator001-02.csv,avg
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3743.1557520000106,3731.3446200000117
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3719.5334880000128,3740.200200000011,3729.866844000012
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
3713.8001600000116,3740.200200000011,3727.0001800000114
