../results/wi29shuffle0-01.csv,../results/wi29shuffle0-02.csv,avg
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
33071.355648,33199.40008000001,33135.377864
